Month,ProductID,Product Name,Size,Gender,Quantity,PrimaryColor,Price,Sale,Profit
2/2022,10052579,Dress,XXL,Girls,5, White,87 ,131 ,218 
2/2022,10058541,T-shirt,M ,Women,7,Blue,22 ,33 ,77 
2/2022,10038559,T-shirt,M ,Men,7,Blue,34 ,51 ,119 
2/2022,10036581,T-shirt,S ,Men,5,Blue,55 ,83 ,138 
2/2022,10058403,T-shirt,XL,Women,7,Blue,91 ,137 ,319 
2/2022,10038579,Shoes,S ,Men,5, Black,100 ,150 ,250 
2/2022,10063325,Jeans,XL,Women,5, Maroon,200 ,300 ,500 
2/2022,10058497,Dress,XL,Women,7,Blue,150 ,225 ,525 
2/2022,10048403,Dress,S,Women,3,,60 ,90 ,90 
2/2022,1005084,T-shirt,M ,Men,6, Purple,100 ,150 ,300 
2/2022,10058453,Shoes,S,Women,7,Blue,100 ,150 ,350 
2/2022,10050219,Shoes,M ,Men,5, Black,100 ,150 ,250 
2/2022,10063489,T-shirt,XXL,Unisex,5,,100 ,150 ,250 
2/2022,10039011,T-shirt,XL,Girls,3, White,50 ,75 ,75 
2/2022,10063519,T-shirt,S,Men,5, Red,20 ,30 ,50 
2/2022,10050735,Shoes,S,Men,5, Black,30 ,45 ,75 
2/2022,10052137,T-shirt,M ,Women,5, White,47 ,71 ,118 
2/2022,10058259,Shoes,S ,Women,7, Black,99 ,149 ,347 
2/2022,10052367,Sweater,XL,Women,5, Grey,99 ,149 ,248 
2/2022,10054477,Sweater,XXL,Women,5, Pink,45 ,68 ,113 
2/2022,10052443,Shoes,M ,Men,5, White,50 ,75 ,125 
2/2022,10051345,Sweater,M ,Unisex,5, Brown,26 ,39 ,65 
2/2022,10060909,Sweater,S ,Men,5, Yellow,33 ,50 ,83 
2/2022,10056103,T-shirt,XL,Men,5,Blue,100 ,150 ,250 
2/2022,10052639,Shoes,S ,Men,5, White,200 ,300 ,500 
2/2022,10052327,Dress,XL,Women,5, Black,150 ,225 ,375 
2/2022,10054299,Shoes,XL,Women,5, Yellow,60 ,90 ,150 
2/2022,10038835,Dress,S,Women,5, Red,100 ,150 ,250 
2/2022,10038513,Shoes,M ,Men,7, Grey,100 ,150 ,350 
2/2022,10044461,T-shirt,S,Women,4, Black,100 ,150 ,200 
2/2022,10043749,Dress,M ,Boys,3, Grey,100 ,150 ,150 
2/2022,10044851,Jeans,M ,Women,5, Brown,50 ,75 ,125 
2/2022,10036511,Sweater,S ,Men,5, Green,20 ,30 ,50 
2/2022,10054841,Sweater,XL,Women,5, Black,30 ,45 ,75 
2/2022,10054561,T-shirt,XXL,Women,5, Red,47 ,71 ,118 
2/2022,10062233,T-shirt,M ,Girls,7, White,99 ,149 ,347 
2/2022,10052719,Sweater,M ,Men,5, White,99 ,149 ,248 
2/2022,10052447,Jeans,S ,Men,5, Beige,45 ,68 ,113 
2/2022,10054525,Dress,XL,Women,5, Pink,50 ,75 ,125 
2/2022,10058179,Shoes,S ,Women,7,Blue,26 ,39 ,91 
2/2022,10039489,Dress,XL,Women,5,Blue,33 ,50 ,83 
2/2022,10054519,Dress,XL,Women,5, Black,22 ,33 ,55 
2/2022,10052563,Jeans,S,Women,5, Black,50 ,75 ,125 
2/2022,10063653,Shoes,M ,Women,5, Red,22 ,33 ,55 
2/2022,10039721,Dress,S,Women,5, Green,88 ,132 ,220 
2/2022,10051889,Jeans,M ,Men,5, Black,34 ,51 ,85 
2/2022,10036723,Jeans,XXL,Men,5,Blue,54 ,81 ,135 
2/2022,10058393,Jeans,XL,Women,7, Black,20 ,30 ,70 
3/2022,10048545,Jeans,S,Women,3, Silver,120 ,180 ,180 
3/2022,10039401,Sweater,S,Women,5, Black,55 ,83 ,138 
3/2022,10062167,Dress,M ,Girls,3,Blue,90 ,135 ,135 
3/2022,10040027,T-shirt,S ,Women,4, Yellow,100 ,150 ,200 
3/2022,10040177,Shoes,XL,Men,5, Black,300 ,450 ,750 
3/2022,10044465,Shoes,XXL,Women,5, White,50 ,75 ,125 
3/2022,10052383,Sweater,M ,Men,5, White,20 ,30 ,50 
3/2022,10060901,Jeans,M ,Men,5, Brown,30 ,45 ,75 
3/2022,10060233,T-shirt,S ,Men,5,Blue,47 ,71 ,118 
3/2022,10051151,Jeans,XL,Unisex,4, White,99 ,149 ,198 
3/2022,10036701,Jeans,S ,Men,5,Blue,99 ,149 ,248 
3/2022,10052523,Jeans,XL,Women,5, White,45 ,68 ,113 
3/2022,1005088,Dress,XL,Men,4, Grey,50 ,75 ,100 
3/2022,10052329,Sweater,S,Women,5, Grey,26 ,39 ,65 
3/2022,10052441,T-shirt,M ,Women,5, Black,33 ,50 ,83 
3/2022,10059721,Jeans,S,Men,5, White,22 ,33 ,55 
3/2022,10051349,Dress,M ,Unisex,5, Yellow,100 ,150 ,250 
3/2022,10051995,Jeans,M ,Men,4, Black,214 ,321 ,428 
3/2022,10036331,Shoes,S ,Men,5,Blue,123 ,185 ,308 
3/2022,10052583,T-shirt,XL,Men,5, Black,15 ,23 ,38 
3/2022,1005083,Jeans,XXL,Men,4, Green,90 ,135 ,180 
3/2022,10060415,Jeans,M ,Men,5, Beige,87 ,131 ,218 
3/2022,10051545,Dress,M ,Women,5, White,22 ,33 ,55 
3/2022,10039607,Jeans,S ,Men,5, Black,34 ,51 ,85 
3/2022,10051985,T-shirt,XL,Women,5, Silver,55 ,83 ,138 
3/2022,10043737,Sweater,S ,Girls,3, Red,91 ,137 ,137 
3/2022,10052751,T-shirt,XL,Women,4, Pink,100 ,150 ,200 
3/2022,10044467,Jeans,XL,Women,5, Brown,200 ,300 ,500 
3/2022,10058555,Dress,S,Women,5, Grey,150 ,225 ,375 
3/2022,10039935,T-shirt,M ,Women,3, Silver,60 ,90 ,90 
3/2022,10063535,Shoes,S,Men,5, Red,100 ,150 ,250 
3/2022,10060923,Sweater,M ,Men,5,Blue,100 ,150 ,250 
3/2022,10051215,Dress,XXL,Unisex,4, Maroon,100 ,150 ,200 
3/2022,10051143,Sweater,XL,Unisex,4, White,100 ,150 ,200 
3/2022,10063359,Shoes,S,Women,5,Blue,50 ,75 ,125 
3/2022,10039841,Dress,S,Women,5, Green,20 ,30 ,50 
3/2022,10038957,Shoes,M ,Men,5, Black,30 ,45 ,75 
3/2022,10040171,Shoes,S ,Men,5, Maroon,47 ,71 ,118 
3/2022,10052515,T-shirt,XL,Women,5, Pink,99 ,149 ,248 
3/2022,10052347,Jeans,XXL,Men,6, Red,99 ,149 ,297 
3/2022,10036737,Shoes,M ,Men,5, Beige,45 ,68 ,113 
3/2022,10051911,Shoes,M ,Men,5, Grey,100 ,150 ,250 
3/2022,10052221,Sweater,S ,Men,5,Blue,214 ,321 ,535 
3/2022,10052465,Jeans,XL,Women,5, White,123 ,185 ,308 
3/2022,10051735,T-shirt,S ,Women,5, Green,15 ,23 ,38 
3/2022,10058485,Sweater,XL,Women,7,Blue,90 ,135 ,315 
3/2022,10036625,Dress,XL,Men,5,Blue,87 ,131 ,218 
3/2022,10063021,Sweater,S,Men,5, Lavender,22 ,33 ,55 
3/2022,1005105,T-shirt,M ,Men,4, Green,34 ,51 ,68 
3/2022,10063501,T-shirt,S,Men,5, Red,55 ,83 ,138 
3/2022,10048279,Dress,M ,Women,2, Red,91 ,137 ,91 
3/2022,10052353,Dress,M ,Men,5,Blue,100 ,150 ,250 
3/2022,10052473,Jeans,S ,Women,5,Blue,200 ,300 ,500 
3/2022,10039595,Sweater,XL,Men,5, Grey,150 ,225 ,375 
3/2022,10054453,T-shirt,XXL,Women,5,Blue,60 ,90 ,150 
3/2022,10062265,T-shirt,M ,Unisex Kids,5,Blue,100 ,150 ,250 
3/2022,10036595,Jeans,M ,Men,5,Blue,100 ,150 ,250 
3/2022,10037123,T-shirt,S ,Women,5,Blue,100 ,150 ,250 
3/2022,10042693,Dress,XL,Women,5, Purple,100 ,150 ,250 
3/2022,10050913,Shoes,S ,Unisex,4, Green,50 ,75 ,100 
3/2022,10043721,Sweater,XL,Unisex Kids,3, Grey,20 ,30 ,30 
3/2022,10051139,Shoes,XL,Unisex,4, Orange,30 ,45 ,60 
3/2022,10051447,Sweater,S,Men,5, Grey,47 ,71 ,118 
3/2022,10052255,Shoes,M ,Men,5, Grey,99 ,149 ,248 
3/2022,10038951,Dress,S,Men,5, White,99 ,149 ,248 
3/2022,10043097,Dress,M ,Women,5, Green,45 ,68 ,113 
3/2022,10043891,Jeans,XXL,Men,5, Brown,100 ,150 ,250 
3/2022,10053855,Jeans,XL,Unisex,4, Green,214 ,321 ,428 
3/2022,10053555,Jeans,S,Girls,5, Pink,123 ,185 ,308 
3/2022,10046859,Shoes,S,Men,7,Blue,15 ,23 ,53 
3/2022,10036525,Shoes,M ,Men,5,Blue,90 ,135 ,225 
3/2022,10062775,Shoes,S ,Men,5, Black,87 ,131 ,218 
3/2022,10038501,Dress,XL,Men,7, White,22 ,33 ,77 
3/2022,10051283,Jeans,XXL,Women,5, Red,34 ,51 ,85 
3/2022,10037001,Sweater,M ,Men,5, Black,55 ,83 ,138 
3/2022,10036923,Shoes,M ,Women,4, Red,91 ,137 ,182 
3/2022,10052557,Shoes,S ,Men,5, White,100 ,150 ,250 
3/2022,10052021,Jeans,XL,Women,5, Black,200 ,300 ,500 
3/2022,10054119,Sweater,S ,Women,5, Green,150 ,225 ,375 
3/2022,10052277,Jeans,XL,Women,5,Blue,60 ,90 ,150 
3/2022,10053725,Jeans,XL,Women,5, Green,100 ,150 ,250 
3/2022,10044463,Jeans,S,Women,4, White,100 ,150 ,200 
3/2022,10051483,Jeans,M ,Unisex,6, Red,100 ,150 ,300 
3/2022,10048139,Sweater,S,Men,5, Black,100 ,150 ,250 
3/2022,10050791,Sweater,M ,Men,5, Pink,50 ,75 ,125 
3/2022,10044471,Jeans,M ,Women,5, White,20 ,30 ,50 
3/2022,10052005,Sweater,S ,Unisex,5,Blue,30 ,45 ,75 
3/2022,10060465,Shoes,XL,Men,6,Blue,47 ,71 ,141 
3/2022,10051041,Jeans,XXL,Unisex,4,Blue,99 ,149 ,198 
3/2022,10051103,T-shirt,M ,Unisex,4, Orange,99 ,149 ,198 
3/2022,10052633,Shoes,M ,Women,5,Blue,45 ,68 ,113 
3/2022,10053779,Dress,S ,Women,5, Green,50 ,75 ,125 
3/2022,10052687,Shoes,XL,Women,5, Black,26 ,39 ,65 
3/2022,10058475,Dress,S ,Women,7,Blue,33 ,50 ,116 
3/2022,10058301,Dress,XL,Women,7, Black,100 ,150 ,350 
3/2022,10052369,Jeans,XL,Women,5, White,200 ,300 ,500 
3/2022,10048093,T-shirt,S,Men,5, Green,150 ,225 ,375 
3/2022,10036523,T-shirt,M ,Men,5,Blue,60 ,90 ,150 
3/2022,10060579,Sweater,S,Men,7, Black,100 ,150 ,350 
3/2022,10056063,Sweater,M ,Men,5,Blue,100 ,150 ,250 
3/2022,10058199,Sweater,XXL,Women,7,Blue,100 ,150 ,350 
3/2022,10063503,Sweater,XL,Men,5, Red,100 ,150 ,250 
3/2022,10051097,T-shirt,S,Unisex,4,Blue,50 ,75 ,100 
3/2022,10036339,Shoes,S,Men,5,Blue,20 ,30 ,50 
3/2022,10052263,T-shirt,M ,Men,5, Grey,30 ,45 ,75 
3/2022,10051105,T-shirt,S ,Unisex,4,Blue,47 ,71 ,94 
3/2022,10036547,Shoes,XL,Men,5,Blue,99 ,149 ,248 
3/2022,10052451,T-shirt,XXL,Men,4,Blue,99 ,149 ,198 
3/2022,10046863,Sweater,M ,Men,6,Blue,45 ,68 ,135 
3/2022,10052349,Shoes,M ,Unisex Kids,4, Red,50 ,75 ,100 
3/2022,10036527,Sweater,S ,Men,5,Blue,26 ,39 ,65 
3/2022,10063721,Dress,XL,Women,5, Gold,33 ,50 ,83 
3/2022,10043657,Shoes,S ,Unisex Kids,5, Yellow,22 ,33 ,55 
3/2022,10039339,Dress,XL,Women,7,Blue,100 ,150 ,350 
3/2022,10050379,Dress,XL,Men,5, Green,214 ,321 ,535 
3/2022,10054821,Sweater,S,Women,5, Black,123 ,185 ,308 
3/2022,10052141,Shoes,M ,Men,5, Brown,15 ,23 ,38 
3/2022,10036391,Jeans,S,Men,5,Blue,90 ,135 ,225 
3/2022,10053761,Shoes,M ,Women,5, Yellow,87 ,131 ,218 
3/2022,10059875,Shoes,M ,Men,4, Red,22 ,33 ,44 
3/2022,10060231,Shoes,S ,Men,5,Blue,34 ,51 ,85 
3/2022,10062189,T-shirt,XL,Unisex Kids,4, Black,55 ,83 ,110 
3/2022,10036607,Shoes,XXL,Men,5, Brown,91 ,137 ,228 
3/2022,10036467,Shoes,M ,Men,5,Blue,100 ,150 ,250 
3/2022,10058181,Shoes,M ,Women,5,Blue,200 ,300 ,500 
3/2022,10048353,Jeans,S ,Women,3,,150 ,225 ,225 
3/2022,10037129,T-shirt,XL,Women,5,Blue,60 ,90 ,150 
3/2022,10058499,Shoes,S ,Women,7,Blue,100 ,150 ,350 
3/2022,10053897,Jeans,XL,Unisex,4, White,100 ,150 ,200 
3/2022,10052541,Shoes,XL,Men,9, Grey,100 ,150 ,450 
3/2022,10054597,Dress,S,Women,5, Pink,100 ,150 ,250 
3/2022,10040023,T-shirt,M ,Women,5,Blue,50 ,75 ,125 
3/2022,10039363,T-shirt,S,Women,5, Orange,20 ,30 ,50 
3/2022,10058387,Dress,M ,Women,7,Blue,30 ,45 ,105 
3/2022,10054415,Shoes,XXL,Women,5, Pink,47 ,71 ,118 
3/2022,10044019,Jeans,XL,Men,5, Black,99 ,149 ,248 
3/2022,10037057,Shoes,S,Women,5,Blue,99 ,149 ,248 
3/2022,10036909,Sweater,S,Women,4, Orange,45 ,68 ,90 
3/2022,10060227,T-shirt,M ,Men,5, Grey,100 ,150 ,250 
3/2022,10040099,Dress,S ,Women,4, Silver,214 ,321 ,428 
3/2022,10051159,T-shirt,XL,Unisex,4, Yellow,123 ,185 ,246 
3/2022,1005117,Jeans,XXL,Men,4,Blue,15 ,23 ,30 
3/2022,1005043,Sweater,M ,Men,4,Blue,90 ,135 ,180 
3/2022,10048371,Shoes,M ,Women,5, Red,87 ,131 ,218 
3/2022,10054785,Sweater,S ,Women,5, Burgundy,22 ,33 ,55 
3/2022,10054383,Shoes,XL,Women,6, White,34 ,51 ,102 
3/2022,10053685,Sweater,S ,Men,5,Blue,55 ,83 ,138 
3/2022,10051325,Jeans,XL,Women,5,Blue,91 ,137 ,228 
3/2022,1003800,Jeans,XL,Men,5, Navy,100 ,150 ,250 
3/2022,10063675,Dress,S,Women,5, Black,200 ,300 ,500 
3/2022,10041423,Jeans,M ,Women,5, Black,150 ,225 ,375 
3/2022,10054041,Dress,S,Men,5,Blue,60 ,90 ,150 
3/2022,10051009,Dress,M ,Unisex,4, White,100 ,150 ,200 
3/2022,10060367,Sweater,M ,Men,4,Blue,100 ,150 ,200 
3/2022,10056439,Jeans,S ,Men,5,Blue,100 ,150 ,250 
3/2022,10052575,Shoes,XL,Men,5, Black,100 ,150 ,250 
3/2022,10058471,T-shirt,XXL,Women,5,Blue,50 ,75 ,125 
3/2022,10044701,Shoes,M ,Men,5, Brown,20 ,30 ,50 
3/2022,10039955,Jeans,M ,Girls,6, Pink,30 ,45 ,90 
3/2022,10039709,Jeans,S ,Women,5, Brown,47 ,71 ,118 
3/2022,10054547,Sweater,XL,Women,5,,99 ,149 ,248 
3/2022,10053999,Sweater,S ,Women,5, Red,99 ,149 ,248 
3/2022,10040847,Jeans,XL,Women,5, Pink,45 ,68 ,113 
3/2022,10053749,Jeans,XL,Women,5, Red,100 ,150 ,250 
3/2022,10044165,Shoes,S,Men,5, Black,214 ,321 ,535 
3/2022,10056473,Jeans,M ,Men,5,Blue,123 ,185 ,308 
3/2022,10063533,Sweater,S,Men,5, Red,15 ,23 ,38 
3/2022,10051953,T-shirt,M ,Women,5,Blue,90 ,135 ,225 
3/2022,10051131,Sweater,XXL,Unisex,4,Blue,87 ,131 ,174 
3/2022,10056493,T-shirt,XL,Men,4,Blue,22 ,33 ,44 
3/2022,10052631,Sweater,S,Women,5, White,34 ,51 ,85 
3/2022,10037125,Shoes,S,Women,5,Blue,55 ,83 ,138 
3/2022,10040029,Jeans,M ,Women,5,Blue,91 ,137 ,228 
3/2022,10041873,Jeans,S ,Women,6, Pink,100 ,150 ,300 
3/2022,10038101,T-shirt,XL,Men,5, Black,200 ,300 ,500 
3/2022,10052337,T-shirt,XXL,Unisex Kids,4, Grey,150 ,225 ,300 
3/2022,10058339,Sweater,M ,Women,7,Blue,60 ,90 ,210 
3/2022,10048071,Jeans,M ,Women,7,Blue,100 ,150 ,350 
3/2022,10051253,Sweater,S ,Women,5, Green,100 ,150 ,250 
3/2022,10052271,Jeans,XL,Women,5, Grey,100 ,150 ,250 
3/2022,10053755,T-shirt,S ,Women,5, Red,100 ,150 ,250 
3/2022,10052095,T-shirt,XL,Women,5, Brown,50 ,75 ,125 
3/2022,10039473,Jeans,XL,Women,5,Blue,20 ,30 ,50 
3/2022,10052061,Sweater,S,Men,5,Blue,30 ,45 ,75 
3/2022,10052627,Jeans,M ,Men,5, White,47 ,71 ,118 
3/2022,10052657,Dress,S,Men,5, Black,99 ,149 ,248 
3/2022,10056403,Jeans,M ,Men,5,Blue,99 ,149 ,248 
3/2022,10041879,Jeans,M ,Women,6, Pink,45 ,68 ,135 
3/2022,10058419,T-shirt,S ,Women,7,Blue,50 ,75 ,175 
3/2022,10038921,Jeans,XL,Women,7,Blue,26 ,39 ,91 
3/2022,10037083,Dress,XXL,Women,5,Blue,33 ,50 ,83 
3/2022,10052099,T-shirt,M ,Men,5, Black,100 ,150 ,250 
3/2022,10055925,Shoes,M ,Men,4, Yellow,200 ,300 ,400 
3/2022,10052107,Sweater,S ,Men,5, White,150 ,225 ,375 
3/2022,10054419,Sweater,XL,Women,5, White,60 ,90 ,150 
3/2022,10045843,Dress,S ,Women,4, Red,100 ,150 ,200 
3/2022,10052235,T-shirt,XL,Men,5, Black,100 ,150 ,250 
3/2022,10048579,T-shirt,XL,Men,5, Black,100 ,150 ,250 
3/2022,1005114,Dress,S,Men,4, Grey,100 ,150 ,200 
3/2022,10052165,Jeans,M ,Men,5, White,50 ,75 ,125 
3/2022,10039347,T-shirt,S,Women,5, Orange,20 ,30 ,50 
3/2022,10044433,Dress,M ,Women,5, White,30 ,45 ,75 
3/2022,10051975,Sweater,XXL,Men,5, Black,47 ,71 ,118 
3/2022,10051525,Dress,XL,Men,5, Brown,99 ,149 ,248 
3/2022,10041841,Shoes,S,Women,6, Magenta,99 ,149 ,297 
3/2022,10056273,Shoes,S,Men,4, Green,45 ,68 ,90 
3/2022,10052159,Shoes,M ,Men,5, White,50 ,75 ,125 
3/2022,10043639,Dress,S ,Unisex Kids,3, Grey,26 ,39 ,39 
3/2022,10053733,Jeans,XL,Women,5, Yellow,33 ,50 ,83 
3/2022,10053737,Shoes,XXL,Women,5, Red,22 ,33 ,55 
3/2022,10058399,Sweater,M ,Women,7,Blue,50 ,75 ,175 
3/2022,10038765,Shoes,M ,Women,3, Red,22 ,33 ,33 
3/2022,10052305,Shoes,S ,Women,5, White,88 ,132 ,220 
3/2022,10054607,Shoes,XL,Women,5, Red,34 ,51 ,85 
3/2022,10058535,Shoes,S ,Women,7,Blue,54 ,81 ,189 
3/2022,10054551,Shoes,XL,Women,5, White,20 ,30 ,50 
3/2022,10039611,Dress,XL,Men,5, Black,120 ,180 ,300 
3/2022,10041847,Jeans,S,Women,6, Red,55 ,83 ,165 
3/2022,10058215,Dress,M ,Women,5, Black,90 ,135 ,225 
3/2022,10041985,Shoes,S,Women,5, Pink,100 ,150 ,250 
3/2022,10036271,Sweater,M ,Men,5, Red,300 ,450 ,750 
3/2022,10044435,Dress,M ,Women,5, Gold,100 ,150 ,250 
3/2022,10052113,Jeans,S ,Women,4, Maroon,214 ,321 ,428 
3/2022,10046831,Shoes,XL,Men,7,Blue,123 ,185 ,431 
3/2022,10063669,Sweater,XXL,Women,5, Red,15 ,23 ,38 
3/2022,1005151,Jeans,M ,Men,6, Yellow,90 ,135 ,270 
3/2022,10052717,Dress,M ,Men,5, Black,87 ,131 ,218 
3/2022,10062851,Jeans,S ,Men,5, White,22 ,33 ,55 
3/2022,10063209,Dress,XL,Unisex,5,,34 ,51 ,85 
3/2022,10050933,T-shirt,S ,Unisex,4, Beige,55 ,83 ,110 
3/2022,10046851,Jeans,XL,Men,7,Blue,91 ,137 ,319 
3/2022,10039917,T-shirt,XL,Women,5, Red,100 ,150 ,250 
3/2022,10051943,Jeans,S,Men,5,Blue,200 ,300 ,500 
3/2022,10052045,Shoes,M ,Men,5, Black,150 ,225 ,375 
3/2022,10044479,Dress,S,Women,5, Gold,60 ,90 ,150 
3/2022,10054585,Shoes,M ,Women,6, Maroon,100 ,150 ,300 
3/2022,10052139,Dress,XXL,Men,5, White,100 ,150 ,250 
3/2022,10039351,Dress,XL,Women,5,Blue,100 ,150 ,250 
3/2022,1005044,Jeans,S,Men,4, Navy,100 ,150 ,200 
3/2022,10054491,Jeans,S,Women,5, Red,50 ,75 ,125 
3/2022,10051085,Dress,M ,Unisex,4, Brown,20 ,30 ,40 
3/2022,10051919,T-shirt,S ,Unisex Kids,4, Yellow,30 ,45 ,60 
3/2022,10052637,Jeans,XL,Men,4, Grey,47 ,71 ,94 
3/2022,10053767,Jeans,XXL,Women,5, Black,99 ,149 ,248 
3/2022,10052509,Jeans,M ,Men,4, White,99 ,149 ,198 
3/2022,10038931,Shoes,M ,Women,5, Green,45 ,68 ,113 
3/2022,10050835,Sweater,S ,Men,5, Black,100 ,150 ,250 
3/2022,10044833,Jeans,XL,Women,5, Purple,214 ,321 ,535 
3/2022,10060205,Dress,S ,Men,5,Blue,123 ,185 ,308 
3/2022,10052063,Dress,XL,Women,4, White,15 ,23 ,30 
3/2022,10040031,Dress,XL,Women,5, Green,90 ,135 ,225 
3/2022,10051909,Jeans,S,Women,4,Blue,87 ,131 ,174 
3/2022,1005386,Jeans,M ,Men,4, Black,22 ,33 ,44 
3/2022,10058189,Dress,S,Women,7,Blue,34 ,51 ,119 
3/2022,10044185,Jeans,M ,Men,5, Black,55 ,83 ,138 
3/2022,10051347,Shoes,M ,Unisex,5, Orange,91 ,137 ,228 
3/2022,10041835,Dress,S ,Women,6, Pink,100 ,150 ,300 
3/2022,10048125,Jeans,XL,Men,5, Red,200 ,300 ,500 
3/2022,10052295,Jeans,XXL,Men,4, Grey,150 ,225 ,300 
3/2022,10058383,Sweater,M ,Women,7,Blue,60 ,90 ,210 
3/2022,10052089,T-shirt,M ,Men,5, Brown,100 ,150 ,250 
3/2022,10054489,Sweater,S ,Women,5, White,100 ,150 ,250 
3/2022,10050867,T-shirt,XL,Boys,7,,100 ,150 ,350 
3/2022,10051543,T-shirt,S ,Women,5, Maroon,100 ,150 ,250 
3/2022,10055911,Sweater,XL,Men,6, Black,50 ,75 ,150 
3/2022,10054599,Sweater,XL,Women,5,,20 ,30 ,50 
3/2022,10041569,Sweater,S,Women,5, Red,30 ,45 ,75 
3/2022,10051197,Dress,M ,Unisex,5, Purple,47 ,71 ,118 
3/2022,10058253,T-shirt,S,Women,7,Blue,99 ,149 ,347 
3/2022,10056583,Sweater,M ,Men,4, Black,99 ,149 ,198 
3/2022,10051923,Dress,XXL,Men,5, Green,45 ,68 ,113 
3/2022,10052721,Dress,XL,Women,5, White,100 ,150 ,250 
3/2022,10058363,T-shirt,S,Women,7,Blue,214 ,321 ,749 
3/2022,10058549,Sweater,S,Women,7,Blue,123 ,185 ,431 
3/2022,10043075,Shoes,M ,Women,5, Green,15 ,23 ,38 
3/2022,10051331,Shoes,S ,Women,5, Black,90 ,135 ,225 
3/2022,10051905,Shoes,XL,Women,5,Blue,87 ,131 ,218 
3/2022,10054575,Shoes,XXL,Women,5,Blue,22 ,33 ,55 
3/2022,10039729,T-shirt,M ,Women,5,Blue,34 ,51 ,85 
3/2022,10052017,Jeans,M ,Men,6, White,55 ,83 ,165 
3/2022,10052685,Dress,S ,Men,5, Grey,91 ,137 ,228 
3/2022,10058275,Shoes,XL,Women,7,Blue,100 ,150 ,350 
3/2022,10052023,T-shirt,S ,Women,5, White,200 ,300 ,500 
3/2022,10051229,Dress,XL,Unisex,4, Pink,150 ,225 ,300 
3/2022,10051369,Jeans,XL,Unisex,5,,60 ,90 ,150 
3/2022,10051091,Jeans,S,Unisex,4,Blue,100 ,150 ,200 
3/2022,10059785,Jeans,M ,Men,4, Grey,100 ,150 ,200 
3/2022,10059749,Jeans,S,Men,5,Blue,100 ,150 ,250 
3/2022,10060847,Jeans,M ,Men,5,Blue,100 ,150 ,250 
3/2022,10052401,Shoes,M ,Men,5, Grey,50 ,75 ,125 
3/2022,10044439,Jeans,S ,Women,5, White,20 ,30 ,50 
3/2022,10061153,Jeans,XL,Men,4, Red,30 ,45 ,60 
3/2022,10063531,Jeans,XXL,Men,5, Red,47 ,71 ,118 
3/2022,10037175,Dress,M ,Women,5, Orange,99 ,149 ,248 
3/2022,10050961,Sweater,M ,Unisex,5, Maroon,99 ,149 ,248 
3/2022,10058271,Jeans,S ,Women,7,Blue,45 ,68 ,158 
3/2022,10045883,Sweater,XL,Women,4, Orange,50 ,75 ,100 
3/2022,10058439,Shoes,S ,Women,7,Blue,26 ,39 ,91 
3/2022,10039913,Shoes,XL,Women,5, Red,33 ,50 ,83 
3/2022,10051537,Shoes,XL,Women,5, Black,100 ,150 ,250 
3/2022,10052703,Sweater,S,Women,5, Grey,200 ,300 ,500 
3/2022,10050771,T-shirt,M ,Women,5, Green,150 ,225 ,375 
3/2022,10058409,Jeans,S,Women,7, Black,60 ,90 ,210 
3/2022,10038557,Dress,M ,Men,7, Grey,100 ,150 ,350 
3/2022,10063649,Jeans,XXL,Women,5, Gold,100 ,150 ,250 
3/2022,10044687,Jeans,XL,Men,5, Black,100 ,150 ,250 
3/2022,10054047,T-shirt,S,Men,5,Blue,100 ,150 ,250 
3/2022,10051445,T-shirt,S,Men,5, White,50 ,75 ,125 
3/2022,10054917,Shoes,M ,Women,5, Green,20 ,30 ,50 
3/2022,10062173,Dress,S ,Unisex Kids,4, Beige,30 ,45 ,60 
3/2022,10051287,Sweater,XL,Women,5, Pink,47 ,71 ,118 
3/2022,1005107,Sweater,XXL,Men,4, Yellow,99 ,149 ,198 
3/2022,10056283,T-shirt,M ,Men,6,Blue,99 ,149 ,297 
3/2022,10051973,Shoes,M ,Men,5, Black,45 ,68 ,113 
3/2022,10053885,Sweater,S ,Girls,5,,50 ,75 ,125 
3/2022,10052003,Dress,XL,Men,5, White,26 ,39 ,65 
3/2022,10036635,Sweater,S ,Men,5,Blue,33 ,50 ,83 
3/2022,10038573,Jeans,XL,Men,5, White,22 ,33 ,55 
3/2022,10052399,Sweater,XL,Men,5, Grey,100 ,150 ,250 
3/2022,10052715,T-shirt,S,Women,5, Silver,214 ,321 ,535 
3/2022,10052309,Dress,M ,Women,4, Grey,123 ,185 ,246 
3/2022,10061057,Shoes,S,Men,7, Grey,15 ,23 ,53 
3/2022,10053781,Jeans,M ,Women,5, Burgundy,90 ,135 ,225 
3/2022,10052097,Dress,M ,Men,4, White,87 ,131 ,174 
3/2022,10051005,Shoes,S ,Unisex,4, White,22 ,33 ,44 
3/2022,10059853,Dress,XL,Men,5, Yellow,34 ,51 ,85 
3/2022,10052133,Jeans,XXL,Men,5, Black,55 ,83 ,138 
3/2022,10039371,Jeans,M ,Women,5, Orange,91 ,137 ,228 
3/2022,10056195,Dress,M ,Men,7,Blue,100 ,150 ,350 
3/2022,10060541,Sweater,S ,Men,4,Blue,200 ,300 ,400 
3/2022,10043881,Dress,XL,Men,5, Black,150 ,225 ,375 
3/2022,10052157,Sweater,S ,Men,5, Black,60 ,90 ,150 
